Row ID,Rating
533,8.841621234
534,8.841621234
535,7.841621234
536,4.841621234
537,4.841621234
538,9.841621234
539,8.841621234
540,9.841621234
541,7.841621234
542,10
543,9.841621234
544,10
545,4.841621234
546,4.841621234
547,8.841621234
548,8.841621234
549,8.841621234
550,8.841621234
551,10
552,7.841621234
553,10
554,5.841621234
555,10.84162123
556,6.841621234
557,7.841621234
558,6.841621234
559,7.841621234
560,9.841621234
561,10
562,6.841621234
563,6.841621234
564,10.84162123
565,7.841621234
566,5.841621234
567,5.841621234
568,10
569,9.841621234
570,8.841621234
571,4.841621234
572,5.841621234
573,8.841621234
574,5.841621234
575,5.841621234
576,6.841621234
577,7.841621234
578,8.841621234
579,9.841621234
580,7.841621234
581,9.841621234
582,9.841621234
583,6.841621234
584,7.841621234
585,10
586,8.841621234
587,9.841621234
588,10.84162123
589,4.841621234
590,4.841621234
591,8.841621234
592,5.841621234
593,10.84162123
594,10.84162123
595,9.841621234
596,8.841621234
597,9.841621234
598,5.841621234
599,9.841621234
600,6.841621234
601,7.841621234
602,10
603,8.841621234
604,6.841621234
605,4.841621234
606,6.841621234
607,7.841621234
608,10
609,9.841621234
610,10.84162123
611,7.841621234
612,8.841621234
613,4.841621234
614,4.841621234
615,8.841621234
616,5.841621234
617,10
618,10
619,9.841621234
620,7.841621234
621,7.841621234
622,9.841621234
623,10.84162123
624,4.841621234
625,10
626,5.841621234
627,6.841621234
628,5.841621234
629,7.841621234
630,7.841621234
631,7.841621234
632,10.84162123
633,10.84162123
634,10.84162123
635,9.841621234
636,6.841621234
637,10
638,9.841621234
639,5.841621234
640,4.841621234
641,6.841621234
642,7.841621234
643,7.841621234
644,9.841621234
645,8.841621234
646,10.84162123
647,5.841621234
648,5.841621234
649,7.841621234
650,7.841621234
651,5.841621234
652,10.84162123
653,5.841621234
654,4.841621234
655,6.841621234
656,10
657,7.841621234
658,5.841621234
659,7.841621234
660,10
661,6.841621234
662,10
663,4.841621234
664,8.841621234
665,10.84162123
666,8.841621234
667,6.841621234
668,6.841621234
669,8.841621234
670,9.841621234
671,10.84162123
672,10.84162123
673,10
674,7.841621234
675,9.841621234
676,6.841621234
677,7.841621234
678,6.841621234
679,5.841621234
680,10
681,5.841621234
682,7.841621234
683,5.841621234
684,10
685,4.841621234
686,6.841621234
687,6.841621234
688,7.841621234
689,4.841621234
690,4.841621234
691,5.841621234
692,6.841621234
693,4.841621234
694,6.841621234
695,4.841621234
696,6.841621234
697,10.84162123
698,10
699,8.841621234
700,10
701,10.84162123
702,7.841621234
703,7.841621234
704,7.841621234
705,10
706,4.841621234
707,10
708,4.841621234
709,5.841621234
710,4.841621234
711,6.841621234
712,7.841621234
713,9.841621234
714,6.841621234
715,7.841621234
716,4.841621234
717,10.84162123
718,4.841621234
719,10.84162123
720,9.841621234
721,8.841621234
722,6.841621234
723,10
724,10
725,10
726,7.841621234
727,5.841621234
728,8.841621234
729,7.841621234
730,9.841621234
731,6.841621234
732,10
733,5.841621234
734,10.84162123
735,10
736,9.841621234
737,10
738,6.841621234
739,5.841621234
740,9.841621234
741,5.841621234
742,9.841621234
743,7.841621234
744,7.841621234
745,4.841621234
746,6.841621234
747,10.84162123
748,8.841621234
749,9.841621234
750,4.841621234
751,6.841621234
752,8.841621234
753,4.841621234
754,8.841621234
755,9.841621234
756,5.841621234
757,10.84162123
758,10.84162123
759,7.841621234
760,10
761,5.841621234
762,5.841621234
763,4.841621234
764,8.841621234
765,7.841621234
766,6.841621234
767,10
768,6.841621234
769,6.841621234
770,4.841621234
771,9.841621234
772,5.841621234
773,8.841621234
774,9.841621234
775,4.841621234
776,10
777,5.841621234
778,9.841621234
779,5.841621234
780,10.84162123
781,10
782,6.841621234
783,6.841621234
784,4.841621234
785,10.84162123
786,5.841621234
787,6.841621234
788,10
789,4.841621234
790,9.841621234
791,10
792,5.841621234
793,6.841621234
794,9.841621234
795,4.841621234
796,10.84162123
797,8.841621234
798,10.84162123
799,10.84162123
800,7.841621234
801,8.841621234
802,4.841621234
803,7.841621234
804,4.841621234
805,10.84162123
806,10
807,9.841621234
808,9.841621234
809,10.84162123
810,7.841621234
811,5.841621234
812,10.84162123
813,8.841621234
814,4.841621234
815,6.841621234
816,9.841621234
817,10.84162123
818,4.841621234
819,7.841621234
820,6.841621234
821,10
822,9.841621234
823,5.841621234
824,10
825,9.841621234
826,5.841621234
827,8.841621234
828,4.841621234
829,4.841621234
830,10.84162123
831,10.84162123
832,6.841621234
833,6.841621234
834,6.841621234
835,7.841621234
836,5.841621234
837,4.841621234
838,4.841621234
839,10
840,9.841621234
841,8.841621234
842,10
843,8.841621234
844,10
845,4.841621234
846,10
847,9.841621234
848,8.841621234
849,6.841621234
850,9.841621234
851,4.841621234
852,6.841621234
853,7.841621234
854,10
855,9.841621234
856,6.841621234
857,9.841621234
858,9.841621234
859,6.841621234
860,5.841621234
861,4.841621234
862,8.841621234
863,10
864,5.841621234
865,7.841621234
866,10
867,5.841621234
868,10.84162123
869,6.841621234
870,10
871,6.841621234
872,10.84162123
873,8.841621234
874,5.841621234
875,10
876,9.841621234
877,6.841621234
878,10.84162123
879,8.841621234
880,10.84162123
881,6.841621234
882,7.841621234
883,10.84162123
884,10
885,10
886,10
887,10
888,10.84162123
889,10
890,10.84162123
891,7.841621234
892,5.841621234
893,9.841621234
894,9.841621234
895,4.841621234
896,10
897,6.841621234
898,10.84162123
899,5.841621234
900,9.841621234
901,9.841621234
902,5.841621234
903,6.841621234
904,8.841621234
905,5.841621234
906,8.841621234
907,6.841621234
908,10
909,10
910,4.841621234
911,8.841621234
912,4.841621234
913,4.841621234
914,6.841621234
915,10.84162123
916,5.841621234
917,10
918,10
919,10.84162123
920,6.841621234
921,10.84162123
922,10
923,6.841621234
924,6.841621234
925,7.841621234
926,8.841621234
927,10.84162123
928,4.841621234
929,4.841621234
930,8.841621234
931,4.841621234
932,9.841621234
933,9.841621234
934,4.841621234
935,10.84162123
936,7.841621234
937,10
938,4.841621234
939,4.841621234
940,9.841621234
941,10.84162123
942,7.841621234
943,10
944,8.841621234
945,6.841621234
946,10.84162123
947,6.841621234
948,8.841621234
949,5.841621234
950,5.841621234
951,7.841621234
952,10.84162123
953,5.841621234
954,9.841621234
955,10
956,7.841621234
957,7.841621234
958,10
959,8.841621234
960,7.841621234
961,8.841621234
962,9.841621234
963,6.841621234
964,10
965,9.841621234
966,10
967,4.841621234
968,4.841621234
969,4.841621234
970,8.841621234
971,6.841621234
972,10
973,10
974,10
975,5.841621234
976,9.841621234
977,7.841621234
978,4.841621234
979,4.841621234
980,5.841621234
981,9.841621234
982,8.841621234
983,4.841621234
984,10
985,8.841621234
986,10
987,9.841621234
988,7.841621234
989,7.841621234
990,10.84162123
991,5.841621234
992,10
993,10.84162123
994,6.841621234
995,10
996,6.841621234
997,4.841621234
998,4.841621234
999,10
1000,10
1001,5.841621234
1002,7.841621234
1003,10.84162123
1004,8.841621234
1005,10
1006,8.841621234
1007,8.841621234
1008,8.841621234
1009,10.84162123
1010,5.841621234
1011,5.841621234
1012,7.841621234
1013,6.841621234
1014,9.841621234
1015,9.841621234
1016,10
1017,4.841621234
1018,8.841621234
1019,10
1020,7.841621234
1021,6.841621234
1022,4.841621234
1023,4.841621234
1024,10.84162123
1025,9.841621234
1026,7.841621234
1027,5.841621234
1028,4.841621234
1029,9.841621234
1030,10.84162123
1031,5.841621234
1032,8.841621234
1033,10
1034,4.841621234
1035,5.841621234
1036,4.841621234
1037,8.841621234
1038,5.841621234
1039,9.841621234
1040,10.84162123
1041,6.841621234
1042,10
1043,10
1044,4.841621234
1045,10.84162123
1046,8.841621234
1047,8.841621234
1048,8.841621234
1049,9.841621234
1050,10.84162123
1051,4.841621234
1052,4.841621234
1053,10.84162123
1054,9.841621234
1055,6.841621234
1056,10.84162123
1057,4.841621234
1058,8.841621234
1059,4.841621234
1060,4.841621234
1061,10.84162123
1062,4.841621234
1063,5.841621234
1064,10
1065,4.841621234
1066,6.841621234
1067,8.841621234
1068,9.841621234
1069,10
1070,8.841621234
1071,9.841621234
1072,9.841621234
1073,9.841621234
1074,5.841621234
1075,5.841621234
1076,10
1077,5.841621234
1078,10
1079,10.84162123
1080,10
1081,4.841621234
1082,10
1083,6.841621234
1084,7.841621234
1085,4.841621234
1086,4.841621234
1087,7.841621234
1088,4.841621234
1089,7.841621234
1090,5.841621234
1091,10.84162123
1092,8.841621234
1093,10
1094,4.841621234
1095,6.841621234
1096,10
1097,6.841621234
1098,5.841621234
1099,6.841621234
1100,7.841621234
1101,10.84162123
1102,5.841621234
1103,10
1104,8.841621234
1105,5.841621234
1106,7.841621234
1107,8.841621234
1108,10
1109,4.841621234
1110,10
1111,5.841621234
1112,8.841621234
1113,10.84162123
1114,4.841621234
1115,9.841621234
1116,4.841621234
1117,10.84162123
1118,5.841621234
1119,4.841621234
1120,5.841621234
1121,5.841621234
1122,6.841621234
1123,7.841621234
1124,8.841621234
1125,6.841621234
1126,4.841621234
1127,10
1128,4.841621234
1129,6.841621234
1130,5.841621234
1131,5.841621234
1132,5.841621234
1133,10
1134,5.841621234
1135,10
1136,10.84162123
1137,10
1138,10
1139,6.841621234
1140,10
1141,7.841621234
1142,10
1143,5.841621234
1144,4.841621234
1145,9.841621234
1146,7.841621234
1147,4.841621234
1148,5.841621234
1149,4.841621234
1150,5.841621234
1151,5.841621234
1152,8.841621234
1153,7.841621234
1154,5.841621234
1155,5.841621234
1156,7.841621234
1157,6.841621234
1158,6.841621234
1159,7.841621234
1160,4.841621234
1161,10.84162123
1162,10
1163,10.84162123
1164,5.841621234
1165,6.841621234
1166,10
1167,7.841621234
1168,5.841621234
1169,4.841621234
1170,8.841621234
1171,10.84162123
1172,4.841621234
1173,9.841621234
1174,5.841621234
1175,9.841621234
1176,7.841621234
1177,6.841621234
1178,9.841621234
1179,8.841621234
1180,8.841621234
1181,5.841621234
1182,8.841621234
1183,5.841621234
1184,7.841621234
1185,5.841621234
1186,10
1187,9.841621234
1188,10
1189,4.841621234
1190,10
1191,6.841621234
1192,10.84162123
1193,4.841621234
1194,5.841621234
1195,8.841621234
1196,8.841621234
1197,5.841621234
1198,10
1199,7.841621234
1200,5.841621234
1201,9.841621234
1202,6.841621234
1203,5.841621234
1204,8.841621234
1205,10
1206,8.841621234
1207,4.841621234
1208,7.841621234
1209,8.841621234
1210,10
1211,8.841621234
1212,5.841621234
1213,8.841621234
1214,10.84162123
1215,6.841621234
1216,10
1217,10.84162123
1218,4.841621234
1219,7.841621234
1220,7.841621234
1221,9.841621234
1222,9.841621234
1223,7.841621234
1224,8.841621234
1225,10
1226,9.841621234
1227,8.841621234
1228,7.841621234
1229,8.841621234
1230,6.841621234
1231,4.841621234
1232,5.841621234
1233,5.841621234
1234,10
1235,9.841621234
1236,7.841621234
1237,9.841621234
1238,6.841621234
1239,10
1240,7.841621234
1241,9.841621234
1242,10.84162123
1243,10
1244,10.84162123
1245,5.841621234
1246,5.841621234
1247,9.841621234
1248,5.841621234
1249,10.84162123
1250,7.841621234
1251,10.84162123
1252,6.841621234
1253,5.841621234
1254,10
1255,10
1256,6.841621234
1257,4.841621234
1258,9.841621234
1259,10
1260,9.841621234
1261,10
1262,10
1263,6.841621234
1264,8.841621234
1265,7.841621234
1266,10.84162123
1267,4.841621234
1268,10.84162123
1269,7.841621234
1270,9.841621234
1271,10.84162123
1272,10.84162123
1273,4.841621234
1274,10
1275,8.841621234
1276,10.84162123
1277,7.841621234
1278,5.841621234
1279,6.841621234
1280,10
1281,10
1282,6.841621234
1283,4.841621234
1284,6.841621234
1285,5.841621234
1286,10.84162123
1287,8.841621234
1288,5.841621234
1289,6.841621234
1290,9.841621234
1291,10
1292,6.841621234
1293,5.841621234
1294,10
1295,5.841621234
1296,10
1297,6.841621234
1298,6.841621234
1299,6.841621234
1300,4.841621234
1301,8.841621234
1302,7.841621234
1303,6.841621234
1304,10
1305,10.84162123
1306,7.841621234
1307,4.841621234
1308,7.841621234
1309,7.841621234
1310,6.841621234
1311,9.841621234
1312,8.841621234
1313,9.841621234
1314,10
1315,4.841621234
1316,8.841621234
1317,6.841621234
1318,8.841621234
1319,7.841621234
1320,10
1321,10.84162123
1322,5.841621234
1323,6.841621234
1324,5.841621234
1325,4.841621234
1326,4.841621234
1327,10.84162123
1328,8.841621234
1329,10.84162123
1330,9.841621234
1331,9.841621234
1332,8.841621234
1333,5.841621234
1334,6.841621234
1335,9.841621234
1336,4.841621234
1337,4.841621234
1338,10
1339,7.841621234
1340,9.841621234
1341,10
1342,7.841621234
1343,7.841621234
1344,6.841621234
1345,7.841621234
1346,10
1347,10
1348,5.841621234
1349,10.84162123
1350,9.841621234
1351,7.841621234
1352,10
1353,7.841621234
1354,7.841621234
1355,10
1356,9.841621234
1357,6.841621234
1358,7.841621234
1359,6.841621234
1360,9.841621234
1361,10
1362,9.841621234
1363,9.841621234
1364,7.841621234
1365,10
1366,7.841621234
1367,9.841621234
1368,8.841621234
1369,6.841621234
1370,8.841621234
1371,10
1372,9.841621234
1373,4.841621234
1374,10
1375,10
1376,4.841621234
1377,9.841621234
1378,6.841621234
1379,7.841621234
1380,7.841621234
1381,10.84162123
1382,7.841621234
1383,8.841621234
1384,4.841621234
1385,10
1386,4.841621234
1387,10.84162123
1388,10
1389,6.841621234
1390,8.841621234
1391,8.841621234
1392,7.841621234
1393,5.841621234
1394,4.841621234
1395,5.841621234
1396,4.841621234
1397,4.841621234
1398,10
1399,10
1400,8.841621234
1401,5.841621234
1402,10
1403,7.841621234
1404,6.841621234
1405,4.841621234
1406,6.841621234
1407,7.841621234
1408,8.841621234
1409,9.841621234
1410,4.841621234
1411,8.841621234
1412,10.84162123
1413,8.841621234
1414,5.841621234
1415,4.841621234
1416,10
1417,5.841621234
1418,10.84162123
1419,5.841621234
1420,7.841621234
1421,7.841621234
1422,9.841621234
1423,9.841621234
1424,7.841621234
1425,7.841621234
1426,8.841621234
1427,6.841621234
1428,10
1429,10.84162123
1430,5.841621234
1431,7.841621234
1432,8.841621234
1433,6.841621234
1434,6.841621234
1435,7.841621234
1436,7.841621234
1437,10.84162123
1438,6.841621234
1439,4.841621234
1440,10
1441,4.841621234
1442,10
1443,8.841621234
1444,8.841621234
1445,4.841621234
1446,4.841621234
1447,6.841621234
1448,10
1449,5.841621234
1450,7.841621234
1451,7.841621234
1452,10
1453,7.841621234
1454,6.841621234
1455,10.84162123
1456,7.841621234
1457,8.841621234
1458,6.841621234
1459,5.841621234
1460,10.84162123
1461,5.841621234
1462,6.841621234
1463,6.841621234
1464,4.841621234
1465,7.841621234
1466,5.841621234
1467,10
1468,10.84162123
1469,7.841621234
1470,7.841621234
1471,7.841621234
1472,4.841621234
1473,9.841621234
1474,8.841621234
1475,4.841621234
1476,6.841621234
1477,8.841621234
1478,8.841621234
1479,4.841621234
1480,5.841621234
1481,4.841621234
1482,8.841621234
1483,9.841621234
1484,8.841621234
1485,5.841621234
1486,9.841621234
1487,4.841621234
1488,5.841621234
1489,10.84162123
1490,6.841621234
1491,9.841621234
1492,8.841621234
1493,8.841621234
1494,10.84162123
1495,9.841621234
1496,10
1497,9.841621234
1498,5.841621234
1499,9.841621234
1500,10
1501,10.84162123
1502,10.84162123
1503,10
1504,8.841621234
1505,10
1506,4.841621234
1507,8.841621234
1508,8.841621234
1509,9.841621234
1510,6.841621234
1511,5.841621234
1512,8.841621234
1513,8.841621234
1514,8.841621234
1515,10
1516,7.841621234
1517,10
1518,7.841621234
1519,10.84162123
1520,6.841621234
1521,10
1522,10
1523,8.841621234
1524,5.841621234
1525,4.841621234
1526,10.84162123
1527,10
1528,4.841621234
1529,9.841621234
1530,5.841621234
1531,5.841621234
1532,7.841621234
1533,4.841621234
1534,6.841621234
1535,5.841621234
1536,8.841621234
1537,9.841621234
1538,7.841621234
1539,10.84162123
1540,4.841621234
1541,5.841621234
1542,6.841621234
1543,10.84162123
1544,9.841621234
1545,4.841621234
1546,8.841621234
1547,10.84162123
1548,7.841621234
1549,6.841621234
1550,4.841621234
1551,7.841621234
1552,4.841621234
1553,4.841621234
1554,10.84162123
1555,9.841621234
1556,4.841621234
1557,8.841621234
1558,10.84162123
1559,10
1560,9.841621234
1561,10
1562,10
1563,9.841621234
1564,10.84162123
1565,4.841621234
1566,10.84162123
1567,9.841621234
1568,7.841621234
1569,10.84162123
1570,9.841621234
1571,5.841621234
1572,10
1573,8.841621234
1574,5.841621234
1575,10
1576,10
1577,9.841621234
1578,4.841621234
1579,4.841621234
1580,10
1581,10
1582,4.841621234
1583,5.841621234
1584,9.841621234
1585,10.84162123
1586,10
1587,5.841621234
1588,8.841621234
1589,10
1590,10
1591,5.841621234
1592,8.841621234
1593,5.841621234
1594,7.841621234
1595,8.841621234
1596,6.841621234
1597,10.84162123
1598,6.841621234
1599,8.841621234
1600,5.841621234
1601,9.841621234
1602,5.841621234
1603,10.84162123
1604,5.841621234
1605,8.841621234
1606,4.841621234
1607,10.84162123
1608,5.841621234
1609,7.841621234
1610,5.841621234
1611,6.841621234
1612,10.84162123
1613,10
1614,9.841621234
1615,9.841621234
1616,9.841621234
1617,6.841621234
1618,4.841621234
1619,7.841621234
1620,9.841621234
1621,10
1622,8.841621234
1623,6.841621234
1624,5.841621234
1625,10
1626,10
1627,7.841621234
1628,9.841621234
1629,4.841621234
1630,10
1631,9.841621234
1632,8.841621234
1633,9.841621234
1634,10.84162123
1635,6.841621234
1636,7.841621234
1637,6.841621234
1638,9.841621234
1639,7.841621234
1640,7.841621234
1641,8.841621234
1642,9.841621234
1643,8.841621234
1644,9.841621234
1645,9.841621234
1646,10
1647,10
1648,4.841621234
1649,10
1650,10
1651,7.841621234
1652,6.841621234
1653,10.84162123
1654,10
1655,10.84162123
1656,7.841621234
1657,10
1658,4.841621234
1659,8.841621234
1660,10
1661,10.84162123
1662,9.841621234
1663,10.84162123
1664,8.841621234
1665,4.841621234
1666,8.841621234
1667,6.841621234
1668,5.841621234
1669,9.841621234
1670,5.841621234
1671,10
1672,10
1673,10
1674,10.84162123
1675,9.841621234
1676,10
1677,6.841621234
1678,6.841621234
1679,9.841621234
1680,8.841621234
1681,10
1682,9.841621234
1683,8.841621234
1684,9.841621234
1685,7.841621234
1686,10.84162123
1687,10
1688,7.841621234
1689,8.841621234
1690,10.84162123
1691,7.841621234
1692,9.841621234
1693,10.84162123
1694,7.841621234
1695,6.841621234
1696,10
1697,7.841621234
1698,10
1699,5.841621234
1700,5.841621234
1701,7.841621234
1702,5.841621234
1703,8.841621234
1704,10.84162123
1705,9.841621234
1706,5.841621234
1707,8.841621234
1708,10
1709,10
1710,9.841621234
1711,9.841621234
1712,5.841621234
1713,9.841621234
1714,6.841621234
1715,5.841621234
1716,6.841621234
1717,5.841621234
1718,7.841621234
1719,10.84162123
1720,6.841621234
1721,7.841621234
1722,4.841621234
1723,4.841621234
1724,10.84162123
1725,4.841621234
1726,4.841621234
1727,5.841621234
1728,7.841621234
1729,6.841621234
1730,6.841621234
1731,8.841621234
1732,6.841621234
1733,6.841621234
1734,10
1735,5.841621234
1736,10.84162123
1737,4.841621234
1738,10
1739,10
1740,6.841621234
1741,10
1742,8.841621234
1743,9.841621234
1744,10.84162123
1745,10
1746,9.841621234
1747,8.841621234
1748,10.84162123
1749,9.841621234
1750,10
1751,6.841621234
1752,8.841621234
1753,8.841621234
1754,7.841621234
1755,4.841621234
1756,5.841621234
1757,4.841621234
1758,8.841621234
1759,8.841621234
1760,7.841621234
1761,5.841621234
1762,6.841621234
1763,10.84162123
1764,4.841621234
1765,5.841621234
1766,7.841621234
1767,10.84162123
1768,9.841621234
1769,10
1770,10
1771,10.84162123
1772,4.841621234
1773,10
1774,4.841621234
1775,10
1776,6.841621234
1777,5.841621234
1778,10.84162123
1779,7.841621234
1780,6.841621234
1781,10
1782,10.84162123
1783,9.841621234
1784,7.841621234
1785,7.841621234
1786,7.841621234
1787,9.841621234
1788,7.841621234
1789,4.841621234
